delivery_id,po_id,delivery_date,delivery_status
16389,8500,2023-04-24 19:19:56,Early
16390,7173,2023-02-12 22:06:07,On Time
16391,10987,2023-04-23 07:11:59,On Time
16392,8908,2023-09-04 01:08:55,On Time
16393,9700,2024-08-08 22:02:45,On Time
16394,12082,2024-12-06 16:45:59,On Time
16395,10225,2023-10-19 16:29:21,Early
16396,8469,2024-09-10 00:16:17,Delayed
16397,10761,2023-09-03 14:48:10,On Time
16398,5491,2023-05-20 22:26:39,On Time
16399,9264,2023-12-04 05:42:08,On Time
16400,12770,2024-10-25 13:25:29,On Time
16401,13951,2023-07-02 23:27:29,On Time
16402,6198,2024-07-28 17:03:18,On Time
16403,6905,2023-03-12 07:21:30,On Time
16404,10270,2024-05-27 04:44:02,On Time
16405,6651,2023-08-09 09:45:55,On Time
16406,8192,2023-06-15 10:17:23,Early
16407,5028,2024-10-29 18:04:35,On Time
16408,11261,2023-06-24 12:40:01,On Time
16409,7751,2024-03-10 14:29:14,Delayed
16410,7880,2024-02-28 08:55:01,Delayed
16411,9358,2024-10-15 09:39:28,Early
16412,7833,2024-02-08 19:45:47,On Time
16413,8110,2024-11-20 21:07:09,On Time
16414,14653,2024-05-27 14:17:40,Early
16415,10759,2024-10-19 05:21:05,Early
16416,7922,2023-10-20 19:51:04,Early
16417,6434,2023-12-18 22:26:41,Delayed
16418,9429,2023-03-08 06:52:37,On Time
16419,12699,2023-10-30 11:48:35,Delayed
16420,13112,2024-01-17 04:00:45,Early
16421,8537,2024-07-24 03:23:33,On Time
16422,11864,2023-04-04 10:11:58,Delayed
16423,6182,2024-05-04 23:18:25,On Time
16424,8406,2023-10-11 20:40:59,On Time
16425,8915,2023-01-29 08:51:29,On Time
16426,14976,2023-02-13 02:57:47,Delayed
16427,8723,2024-11-27 16:01:42,On Time
16428,7643,2024-07-08 16:56:15,On Time
16429,12578,2023-05-09 01:42:10,On Time
16430,8712,2024-11-11 00:56:02,On Time
16431,7961,2024-02-20 23:50:38,On Time
16432,9831,2023-07-15 08:26:14,On Time
16433,10459,2024-01-22 11:35:03,On Time
16434,14772,2024-04-08 03:56:22,Delayed
16435,6620,2024-07-07 13:02:58,Early
16436,11139,2024-09-11 14:11:30,On Time
16437,11681,2024-06-09 05:47:02,On Time
16438,7341,2024-01-21 06:38:10,On Time
16439,14420,2024-10-25 22:41:00,On Time
16440,6729,2023-08-05 15:53:53,On Time
16441,8586,2023-12-25 04:19:41,On Time
16442,5202,2023-03-02 23:23:18,On Time
16443,10986,2024-09-21 11:04:50,On Time
16444,11176,2023-02-10 10:23:00,On Time
16445,8161,2023-05-29 18:17:26,On Time
16446,6714,2024-09-20 00:30:04,On Time
16447,12873,2024-01-02 15:28:33,On Time
16448,12840,2023-09-15 10:37:11,On Time
16449,11860,2024-02-18 14:37:05,On Time
16450,5753,2024-12-11 15:22:43,On Time
16451,5115,2023-01-13 08:42:11,On Time
16452,10342,2024-07-09 14:35:51,Delayed
16453,8981,2024-01-14 14:28:58,On Time
16454,11326,2024-01-05 18:30:24,Delayed
16455,7819,2023-07-21 08:04:11,On Time
16456,5469,2024-08-19 12:59:20,Early
16457,5426,2024-08-26 08:59:15,On Time
16458,13142,2023-01-09 10:21:25,On Time
16459,6576,2024-07-21 06:11:24,Early
16460,5834,2023-01-15 21:00:44,On Time
16461,9107,2023-06-24 18:04:05,Early
16462,8704,2024-02-12 21:56:44,On Time
16463,6409,2023-08-08 22:26:05,On Time
16464,8482,2023-07-31 19:37:44,Delayed
16465,11186,2024-08-06 05:55:38,On Time
16466,10822,2024-11-10 02:37:33,On Time
16467,11845,2023-05-23 06:12:59,On Time
16468,11396,2023-12-16 05:01:55,On Time
16469,13796,2025-01-12 21:43:03,On Time
16470,5213,2024-01-02 21:30:56,On Time
16471,11412,2023-07-05 04:56:21,Delayed
16472,9802,2023-12-15 17:15:16,On Time
16473,6759,2024-05-29 13:21:03,On Time
16474,10781,2023-06-05 06:33:38,Early
16475,13974,2023-09-11 08:53:23,Early
16476,6527,2024-09-10 07:04:47,On Time
16477,5841,2024-01-23 00:55:38,Delayed
16478,6342,2024-02-04 12:06:50,Delayed
16479,6501,2023-11-09 10:23:21,Delayed
16480,13122,2024-06-21 22:34:34,On Time
16481,10560,2023-05-04 14:02:37,On Time
16482,10927,2024-02-21 10:33:02,On Time
16483,13708,2023-07-28 11:11:29,On Time
16484,12676,2023-01-17 22:48:39,On Time
16485,14340,2024-06-08 12:24:06,Delayed
16486,11458,2023-01-06 14:13:16,On Time
16487,8257,2023-07-05 11:41:53,Delayed
16488,7595,2024-07-15 11:03:18,On Time
16489,8657,2023-06-09 04:23:54,On Time
16490,14741,2023-01-26 19:40:28,On Time
16491,7087,2024-04-03 01:53:46,On Time
16492,8156,2024-12-13 21:11:30,On Time
16493,12189,2023-09-23 02:34:09,On Time
16494,11397,2023-11-28 13:59:43,On Time
16495,5979,2025-01-10 15:12:00,On Time
16496,8048,2024-01-14 06:37:51,On Time
16497,7590,2024-04-22 15:51:34,On Time
16498,7007,2024-01-05 00:06:58,On Time
16499,11784,2025-01-01 14:39:43,On Time
16500,10943,2024-08-26 07:45:35,Delayed
16501,7600,2023-02-26 03:03:53,On Time
16502,7509,2024-08-31 08:42:31,On Time
16503,13472,2024-03-26 06:24:05,On Time
16504,6194,2024-05-11 13:16:29,On Time
16505,10916,2024-06-15 09:36:54,On Time
16506,14950,2024-09-16 01:41:30,Delayed
16507,7046,2024-02-14 15:57:18,Early
16508,12797,2023-08-07 08:55:17,On Time
16509,13440,2024-07-21 14:09:58,Delayed
16510,14577,2023-11-07 02:43:32,On Time
16511,14565,2023-03-10 21:14:32,On Time
16512,12603,2023-12-03 19:07:30,On Time
16513,8673,2023-08-23 13:47:01,On Time
16514,12182,2024-05-07 09:25:12,On Time
16515,5045,2024-02-04 01:15:42,On Time
16516,7086,2023-10-29 08:40:32,On Time
16517,9512,2024-09-10 12:20:36,Delayed
16518,11389,2024-04-14 23:38:20,Delayed
16519,12776,2024-03-03 07:51:47,On Time
16520,10372,2024-07-07 06:33:44,On Time
16521,12949,2024-06-10 05:27:54,On Time
16522,11224,2024-04-21 05:58:52,Early
16523,9324,2024-08-06 22:56:42,Delayed
16524,11627,2023-02-12 17:29:04,On Time
16525,13815,2024-05-16 08:37:00,On Time
16526,13050,2023-03-23 21:09:07,Early
16527,12092,2024-05-09 13:14:40,On Time
16528,13677,2024-05-06 09:40:18,On Time
16529,13217,2023-09-29 06:19:11,Delayed
16530,6226,2023-11-13 11:48:35,On Time
16531,6249,2024-12-20 10:34:12,On Time
16532,13971,2024-10-04 21:54:45,On Time
16533,10027,2024-05-28 03:01:04,Delayed
16534,7843,2024-06-15 16:09:45,On Time
16535,10699,2023-03-22 18:16:10,On Time
16536,6583,2024-10-03 04:48:44,Delayed
16537,9849,2024-02-22 18:43:40,Delayed
16538,14906,2023-11-16 08:24:09,On Time
16539,8139,2023-02-12 21:25:01,On Time
16540,9756,2023-11-22 23:31:07,On Time
16541,6518,2024-08-17 08:37:51,On Time
16542,9643,2023-04-15 08:36:28,On Time
16543,10197,2023-12-09 15:51:58,On Time
16544,8769,2023-01-28 08:27:39,On Time
16545,11199,2025-01-12 11:03:15,Early
16546,13073,2024-08-04 07:01:17,Early
16547,14689,2023-03-17 23:58:40,On Time
16548,10559,2024-01-02 11:12:17,On Time
16549,14928,2023-12-07 09:20:10,On Time
16550,6344,2023-10-16 22:08:41,On Time
16551,10491,2023-12-11 00:43:32,Delayed
16552,10336,2023-07-26 20:39:45,Delayed
16553,5049,2024-01-15 10:30:10,Delayed
16554,10917,2024-10-20 18:02:16,Early
16555,7511,2023-07-16 09:37:40,Early
16556,11226,2023-09-07 21:55:44,On Time
16557,8661,2024-06-25 00:25:08,Early
16558,6747,2023-09-04 18:11:14,On Time
16559,13688,2024-07-03 13:57:20,Delayed
16560,13171,2024-09-24 15:14:26,On Time
16561,5634,2023-12-11 07:38:34,On Time
16562,11981,2023-05-18 20:41:41,On Time
16563,7721,2023-04-28 04:51:21,On Time
16564,5176,2024-10-17 03:38:12,On Time
16565,13831,2024-08-09 13:30:51,Early
16566,13153,2023-06-07 03:35:07,On Time
16567,8358,2024-11-28 09:09:36,On Time
16568,9393,2023-05-27 04:58:02,On Time
16569,10380,2023-07-16 13:13:37,On Time
16570,10971,2023-10-04 11:44:52,On Time
16571,13667,2024-08-27 16:28:08,On Time
16572,14839,2024-04-11 09:31:38,On Time
16573,6959,2024-02-06 18:39:41,Early
16574,11680,2024-06-30 14:12:59,Delayed
16575,12349,2024-04-12 05:07:39,On Time
16576,10885,2024-03-13 03:34:04,Early
16577,13541,2024-09-05 22:22:28,On Time
16578,13829,2024-11-26 03:52:04,Delayed
16579,8615,2024-12-02 17:08:32,On Time
16580,8821,2024-10-20 16:48:04,On Time
16581,9323,2023-10-23 23:52:23,On Time
16582,10468,2023-08-10 07:19:20,Early
16583,10503,2024-08-03 02:55:53,On Time
16584,11380,2024-05-29 07:22:58,On Time
16585,6205,2024-07-24 23:45:07,Early
16586,11450,2024-06-22 04:30:30,On Time
16587,13540,2023-01-06 16:30:46,On Time
16588,6204,2023-10-24 11:10:40,Early
16589,11559,2023-04-08 07:21:14,Early
16590,5983,2023-08-16 04:05:57,Early
16591,13924,2023-11-15 11:06:20,On Time
16592,11529,2024-02-15 14:36:27,On Time
16593,11656,2024-07-10 17:10:53,Delayed
16594,10600,2024-12-10 17:18:23,Delayed
16595,10691,2024-03-12 00:16:56,On Time
16596,10906,2024-08-31 09:53:40,Delayed
16597,11332,2024-08-23 23:22:31,Early
16598,13645,2024-02-11 14:37:14,Delayed
16599,9074,2024-05-20 15:07:11,On Time
16600,7895,2023-10-28 21:40:57,On Time
16601,7235,2024-12-19 14:15:38,On Time
16602,12632,2023-07-20 04:49:44,On Time
16603,10860,2023-09-26 03:03:21,On Time
16604,13356,2023-04-05 17:34:49,On Time
16605,6448,2024-02-14 07:14:20,Delayed
16606,5102,2023-08-31 22:18:10,Delayed
16607,12435,2024-08-05 01:46:56,On Time
16608,12321,2024-01-18 10:42:37,On Time
16609,14645,2023-06-20 21:28:29,On Time
16610,5536,2024-03-14 05:22:25,On Time
16611,12501,2024-05-19 22:15:00,On Time
16612,6701,2023-04-18 16:57:19,On Time
16613,12040,2024-02-11 08:06:53,On Time
16614,14656,2024-05-01 00:27:05,On Time
16615,12115,2024-12-19 16:23:18,Delayed
16616,12470,2024-04-15 15:43:11,On Time
16617,11493,2024-08-11 09:32:58,On Time
16618,9345,2024-02-10 22:54:45,On Time
16619,6972,2024-10-24 18:37:55,On Time
16620,14645,2024-05-21 08:25:34,On Time
16621,14786,2023-08-28 00:38:00,Delayed
16622,5713,2023-05-30 03:07:58,On Time
16623,8656,2024-09-23 04:21:31,Early
16624,11242,2024-10-29 11:44:26,Delayed
16625,11473,2023-05-28 15:27:43,On Time
16626,12761,2024-12-19 12:26:43,On Time
16627,14641,2024-01-02 08:51:46,Early
16628,8649,2024-12-18 07:30:02,On Time
16629,10125,2024-11-11 16:22:44,On Time
16630,13651,2024-08-17 21:17:23,On Time
16631,7844,2023-10-07 09:17:53,On Time
16632,12974,2023-10-23 10:41:54,On Time
16633,5593,2024-01-16 15:09:26,Early
16634,5498,2023-05-13 06:47:55,Delayed
16635,7135,2023-03-04 06:05:21,On Time
16636,7450,2024-01-01 02:42:40,On Time
16637,10413,2023-11-25 18:40:49,Delayed
16638,12449,2023-09-25 17:51:55,On Time
16639,9293,2023-10-22 16:56:39,On Time
16640,5027,2023-10-07 01:45:43,On Time
16641,14910,2023-02-03 03:22:35,On Time
16642,7254,2023-02-28 13:52:41,On Time
16643,8643,2024-02-16 21:49:09,Early
16644,8656,2023-12-29 21:51:22,Early
16645,14476,2024-06-20 14:39:23,On Time
16646,6087,2024-04-26 19:47:22,On Time
16647,13023,2024-10-17 04:07:54,Delayed
16648,7016,2024-09-08 10:50:30,Delayed
16649,10068,2024-01-26 16:06:24,On Time
16650,14908,2024-11-17 18:41:42,On Time
16651,12124,2023-07-16 06:53:15,On Time
16652,14919,2024-03-01 07:40:10,Early
16653,12085,2024-10-28 15:21:43,Delayed
16654,14100,2024-06-02 18:35:36,On Time
16655,8464,2023-05-17 22:03:25,Early
16656,9342,2024-09-28 09:10:47,Early
16657,11422,2023-01-08 08:31:46,On Time
16658,9468,2023-10-18 18:10:47,On Time
16659,14001,2024-11-13 19:57:38,Delayed
16660,7897,2024-05-25 12:22:13,Delayed
16661,8129,2024-01-21 12:24:03,Delayed
16662,9256,2023-04-05 17:31:34,On Time
16663,14343,2024-02-09 15:26:15,Early
16664,11881,2023-04-05 21:58:45,On Time
16665,6335,2024-02-09 13:51:05,On Time
16666,13710,2024-02-19 08:37:23,On Time
16667,12079,2023-09-17 12:49:42,On Time
16668,6289,2023-07-22 05:55:05,On Time
16669,13938,2024-11-11 23:19:42,On Time
16670,10648,2024-07-17 15:49:27,Delayed
16671,10929,2023-10-29 08:42:04,Delayed
16672,9803,2024-01-29 01:04:41,Delayed
16673,5698,2024-02-06 00:09:10,Delayed
16674,5475,2024-01-23 06:38:53,On Time
16675,12697,2023-07-10 02:46:10,On Time
16676,11533,2024-07-03 09:04:34,On Time
16677,13703,2023-08-11 21:44:08,On Time
16678,13730,2023-05-28 06:14:07,Early
16679,7945,2023-07-12 01:58:37,On Time
16680,10633,2024-08-27 00:44:15,On Time
16681,10385,2024-11-19 19:08:54,On Time
16682,6367,2023-08-14 03:53:15,On Time
16683,6062,2023-03-31 17:12:00,On Time
16684,7308,2023-04-04 07:55:27,On Time
16685,5308,2024-01-27 01:19:30,Delayed
16686,14189,2023-02-19 22:35:06,Early
16687,14477,2023-07-08 16:37:20,Early
16688,14322,2023-04-13 10:28:21,On Time
16689,5304,2024-12-31 05:32:44,On Time
16690,11487,2024-04-13 04:51:13,Early
16691,10567,2023-12-14 06:27:18,Delayed
16692,10158,2023-11-08 19:43:03,On Time
16693,8892,2024-10-10 18:36:46,Delayed
16694,14047,2024-09-04 08:14:36,On Time
16695,14938,2024-12-01 20:53:48,On Time
16696,10725,2023-08-13 19:16:44,Early
16697,11281,2025-01-01 01:32:14,On Time
16698,10351,2023-12-23 04:06:23,Delayed
16699,14010,2023-11-27 11:47:00,On Time
16700,14165,2024-09-11 04:17:13,On Time
16701,9134,2024-06-07 04:49:07,On Time
16702,14371,2023-02-19 22:13:44,On Time
16703,5105,2024-03-07 21:30:31,On Time
16704,13447,2023-08-16 18:07:48,On Time
16705,12572,2023-04-10 23:32:28,On Time
16706,11602,2024-12-28 01:28:48,Early
16707,11672,2024-09-06 19:57:27,Delayed
16708,13783,2023-02-11 19:36:54,On Time
16709,13717,2023-12-20 13:05:10,Delayed
16710,13562,2024-03-09 01:04:31,On Time
16711,7964,2023-02-18 16:08:55,On Time
16712,13856,2024-09-09 00:49:04,On Time
16713,5690,2023-08-10 01:29:18,On Time
16714,11744,2023-07-04 05:49:47,Delayed
16715,7589,2023-01-25 09:43:14,On Time
16716,6536,2023-06-18 10:32:03,On Time
16717,7029,2023-03-31 08:49:30,On Time
16718,6857,2024-01-24 23:39:49,On Time
16719,8187,2024-09-17 03:53:13,Delayed
16720,7770,2024-05-09 22:57:34,Early
16721,11086,2023-02-25 18:41:15,Delayed
16722,11487,2023-10-06 23:33:45,Delayed
16723,12242,2024-01-05 01:24:40,Delayed
16724,7988,2024-02-17 00:43:47,On Time
16725,13136,2024-06-25 17:15:49,On Time
16726,11091,2023-08-12 02:56:56,On Time
16727,14341,2023-05-24 20:28:29,On Time
16728,5781,2023-05-13 11:46:05,Delayed
16729,9406,2024-04-29 18:18:52,On Time
16730,7154,2024-12-18 01:08:40,On Time
16731,13748,2024-08-30 12:00:30,On Time
16732,8297,2024-04-04 00:49:25,On Time
16733,8314,2023-09-29 04:22:12,On Time
16734,9493,2023-11-05 04:49:38,Early
16735,11297,2024-01-13 00:49:24,On Time
16736,7584,2024-07-19 23:11:10,On Time
16737,8044,2024-03-14 12:46:58,On Time
16738,12570,2024-05-04 12:40:04,On Time
16739,10980,2023-03-28 03:38:20,On Time
16740,6170,2023-09-17 11:44:25,On Time
16741,8263,2024-05-04 04:35:05,On Time
16742,12037,2024-10-14 19:39:26,On Time
16743,11727,2023-12-07 08:35:28,On Time
16744,9023,2024-11-24 00:57:09,On Time
16745,13393,2023-05-11 21:01:37,On Time
16746,6891,2024-03-28 19:01:54,On Time
16747,13204,2023-04-21 17:38:01,Delayed
16748,10172,2023-10-15 05:46:16,On Time
16749,14518,2023-06-27 10:39:03,On Time
16750,11665,2024-11-21 08:08:19,On Time
16751,12308,2023-05-19 15:17:30,On Time
16752,11244,2023-11-06 20:43:39,Delayed
16753,8557,2024-04-16 14:08:23,On Time
16754,12305,2024-03-09 21:15:51,Early
16755,9967,2023-09-25 21:30:37,Early
16756,5366,2024-05-01 03:38:29,Delayed
16757,13052,2023-04-06 14:36:13,Early
16758,5657,2024-03-06 13:45:36,On Time
16759,13353,2023-11-22 07:46:41,On Time
16760,13367,2024-07-14 09:57:39,On Time
16761,8471,2024-07-31 07:10:27,Delayed
16762,9061,2024-10-12 15:22:09,On Time
16763,10600,2024-01-05 07:01:12,On Time
16764,5545,2023-06-20 23:01:53,On Time
16765,11427,2023-06-18 17:06:20,On Time
16766,6762,2024-03-03 17:17:41,On Time
16767,5957,2023-06-21 22:31:16,On Time
16768,13644,2023-11-04 03:57:39,Delayed
16769,13177,2024-05-29 16:53:25,On Time
16770,12792,2023-02-17 03:53:07,On Time
16771,13274,2023-02-01 15:30:32,On Time
16772,6237,2024-07-18 11:11:22,Early
16773,9912,2024-03-09 11:19:21,On Time
16774,11278,2023-08-26 18:18:22,On Time
16775,5447,2024-06-14 12:12:38,On Time
16776,7166,2024-09-26 21:38:38,On Time
16777,6620,2023-10-01 12:07:30,On Time
16778,6794,2023-05-20 06:35:07,On Time
16779,14366,2023-07-16 04:56:25,On Time
16780,11006,2024-02-14 08:45:55,On Time
16781,5646,2023-01-21 18:02:56,Early
16782,5379,2024-01-26 23:52:05,On Time
16783,7656,2023-08-03 07:58:25,On Time
16784,12110,2024-01-02 19:30:27,On Time
16785,8585,2023-04-01 09:55:24,On Time
16786,6141,2024-09-06 04:22:06,On Time
16787,8736,2024-07-22 00:47:00,Delayed
16788,5662,2024-01-17 12:05:19,Delayed
16789,10437,2024-06-09 06:12:11,Delayed
16790,13204,2024-06-19 22:57:27,Early
16791,10210,2023-09-23 22:53:38,Early
16792,5388,2023-08-09 02:56:37,On Time
16793,8024,2023-10-06 20:37:36,Early
16794,9736,2023-04-18 00:52:08,On Time
16795,13292,2023-10-20 09:36:30,On Time
16796,11472,2023-02-18 13:06:35,Delayed
16797,7772,2023-03-07 16:56:32,On Time
16798,9170,2024-10-30 12:42:41,On Time
16799,12264,2023-11-30 05:41:52,On Time
16800,11236,2023-12-02 11:52:07,Delayed
16801,9020,2024-04-14 00:07:56,On Time
16802,9271,2023-06-06 11:29:07,On Time
16803,10857,2023-07-19 18:15:45,On Time
16804,5035,2023-02-18 21:16:38,On Time
16805,12619,2023-12-07 12:29:11,On Time
16806,8381,2023-02-25 10:27:43,On Time
16807,10477,2024-07-31 21:10:32,Early
16808,12544,2023-07-25 07:52:14,On Time
16809,8177,2024-09-02 22:00:47,Delayed
16810,13368,2023-01-25 17:49:08,On Time
16811,7154,2023-01-06 23:53:01,On Time
16812,9688,2023-02-25 17:58:26,Delayed
16813,6587,2023-01-25 18:01:04,Early
16814,13057,2023-12-27 10:55:26,On Time
16815,10423,2024-02-02 02:46:15,On Time
16816,8659,2023-04-06 08:46:36,On Time
16817,5953,2023-08-04 01:29:49,On Time
16818,11271,2023-03-18 19:48:21,Delayed
16819,10366,2024-05-17 17:11:32,On Time
16820,7872,2024-03-02 15:24:12,Delayed
16821,7979,2024-02-29 11:55:34,On Time
16822,7971,2023-09-10 06:33:08,On Time
16823,9909,2023-04-30 12:14:50,On Time
16824,6960,2024-01-23 00:13:23,On Time
16825,10183,2024-11-04 21:34:12,On Time
16826,5806,2024-01-29 01:00:59,On Time
16827,8101,2023-06-03 19:07:25,Delayed
16828,6576,2024-09-10 07:56:42,Early
16829,13792,2024-02-04 13:10:46,On Time
16830,7616,2023-03-14 05:34:05,On Time
16831,13804,2024-10-18 06:05:51,Delayed
16832,10627,2024-03-27 13:10:02,On Time
16833,13753,2023-07-10 13:32:37,On Time
16834,5627,2024-07-16 02:08:41,Delayed
16835,11885,2024-02-02 08:48:09,On Time
16836,7812,2023-02-08 20:01:00,Delayed
16837,6611,2024-05-27 16:09:31,On Time
16838,13867,2024-06-10 13:59:25,On Time
16839,5049,2024-02-25 11:27:59,On Time
16840,6387,2023-03-31 14:23:22,On Time
16841,6903,2024-09-29 22:12:56,On Time
16842,9723,2024-05-10 21:14:33,Delayed
16843,9373,2024-08-24 19:31:13,On Time
16844,8843,2023-08-26 12:47:09,On Time
16845,12070,2023-06-05 06:57:10,On Time
16846,9312,2023-01-26 08:41:52,On Time
16847,13422,2024-04-09 00:48:55,On Time
16848,12807,2023-07-30 15:34:23,Delayed
16849,11467,2023-10-08 08:18:27,On Time
16850,12998,2024-05-23 14:30:31,Delayed
16851,11369,2024-09-13 07:28:55,Delayed
16852,6686,2023-04-10 02:56:19,Delayed
16853,14503,2023-01-14 05:54:43,Delayed
16854,13140,2023-03-14 13:12:36,On Time
16855,10134,2024-01-20 13:09:32,Early
16856,13825,2023-11-30 01:40:54,On Time
16857,7423,2024-08-04 14:12:53,On Time
16858,7751,2024-01-23 04:06:40,On Time
16859,13525,2023-01-26 05:22:13,Delayed
16860,11310,2024-03-14 13:13:54,Delayed
16861,13699,2023-06-07 18:04:08,Delayed
16862,9213,2023-03-23 14:13:22,On Time
16863,5943,2024-09-03 19:54:16,On Time
16864,13828,2023-03-01 00:20:04,On Time
16865,14782,2023-09-21 06:22:19,Early
16866,6463,2024-02-17 10:49:18,On Time
16867,12472,2023-03-12 10:59:19,Early
16868,6992,2023-03-05 03:36:24,On Time
16869,10391,2024-10-31 11:25:42,Delayed
16870,14927,2024-05-06 04:39:21,On Time
16871,5113,2023-06-08 02:05:02,Delayed
16872,12184,2023-01-25 02:16:32,Early
16873,7264,2024-06-20 02:36:23,On Time
16874,13619,2023-01-08 02:48:54,On Time
16875,10255,2023-05-06 01:05:39,Delayed
16876,14259,2024-12-10 22:46:13,On Time
16877,7812,2024-01-05 17:45:13,On Time
16878,5834,2024-08-14 07:54:55,On Time
16879,12228,2024-01-01 09:32:33,On Time
16880,13422,2023-08-25 06:19:47,On Time
16881,9255,2024-01-02 07:40:55,On Time
16882,14016,2024-01-20 09:08:51,On Time
16883,7519,2024-03-13 20:56:41,On Time
16884,8668,2024-05-05 18:35:31,On Time
16885,14297,2023-09-25 17:30:05,On Time
16886,6042,2024-08-16 13:04:35,Delayed
16887,10113,2024-12-23 01:34:07,On Time
16888,5708,2024-07-31 09:45:01,On Time
16889,12459,2024-07-25 06:10:07,On Time
16890,6384,2024-07-07 02:50:19,On Time
16891,6303,2023-02-18 19:32:25,Delayed
16892,12119,2023-11-01 23:47:04,Early
16893,13869,2023-06-21 18:03:54,On Time
16894,7565,2024-04-22 05:29:05,On Time
16895,14756,2024-02-28 06:25:19,Delayed
16896,6261,2023-04-30 04:40:22,Delayed
16897,8204,2023-05-23 21:29:54,On Time
16898,5358,2023-06-27 19:39:23,Early
16899,10405,2024-01-17 07:55:47,On Time
16900,10413,2023-10-06 23:30:56,On Time
16901,8235,2023-06-06 20:12:27,On Time
16902,13084,2023-08-11 22:01:02,On Time
16903,5419,2023-11-05 21:16:31,On Time
16904,12907,2024-07-15 11:30:42,On Time
16905,10588,2024-11-17 05:47:13,On Time
16906,8956,2023-07-28 22:00:06,Early
16907,6594,2024-11-09 15:37:41,On Time
16908,9603,2023-07-24 17:14:08,On Time
16909,14578,2023-05-03 04:36:42,On Time
16910,5245,2024-10-13 23:51:39,On Time
16911,9573,2024-10-24 22:41:48,On Time
16912,5615,2024-11-05 10:50:47,Early
16913,5250,2024-01-04 22:36:56,Delayed
16914,11621,2024-11-03 07:40:48,On Time
16915,14788,2024-04-15 15:32:20,On Time
16916,10870,2023-10-29 17:45:42,Delayed
16917,10972,2023-03-08 18:45:37,On Time
16918,5511,2024-01-24 19:04:21,On Time
16919,10969,2023-02-01 08:40:07,Early
16920,9870,2024-10-17 03:59:19,Delayed
16921,14558,2023-11-19 14:32:57,On Time
16922,12506,2024-02-12 10:29:29,On Time
16923,12648,2023-10-02 22:05:48,On Time
16924,14116,2023-06-03 13:50:31,On Time
16925,5074,2023-10-05 12:33:47,On Time
16926,14001,2024-10-26 01:31:27,On Time
16927,7879,2024-02-02 18:27:23,On Time
16928,10142,2023-11-22 16:40:21,Early
16929,7127,2024-12-07 03:33:41,On Time
16930,7205,2024-01-16 06:09:30,On Time
16931,11471,2024-09-14 10:26:10,Early
16932,8680,2023-06-15 02:54:09,On Time
16933,13090,2023-12-14 07:33:24,On Time
16934,5985,2024-01-14 07:26:05,Early
16935,6299,2023-03-07 14:47:52,Delayed
16936,12549,2023-01-20 19:44:51,On Time
16937,12188,2023-01-22 23:08:14,On Time
16938,8956,2024-06-07 11:36:52,On Time
16939,10714,2023-09-26 01:48:31,On Time
16940,8688,2024-06-15 10:44:05,Delayed
16941,8046,2024-12-18 11:51:22,On Time
16942,14052,2023-06-15 20:27:17,On Time
16943,11717,2023-08-06 06:51:27,On Time
16944,7086,2024-06-19 18:06:11,On Time
16945,11534,2025-01-09 20:32:13,Early
16946,7728,2024-09-30 00:34:27,Delayed
16947,5377,2024-06-17 18:54:28,On Time
16948,11993,2024-03-20 08:50:53,Delayed
16949,10701,2023-05-03 02:38:21,On Time
16950,9691,2023-04-09 20:09:14,Early
16951,7795,2024-10-14 18:46:12,Delayed
16952,6066,2024-02-21 09:02:32,Delayed
16953,8683,2024-08-16 09:56:35,On Time
16954,12638,2024-05-19 23:41:58,On Time
16955,6052,2024-10-28 16:22:22,On Time
16956,13821,2024-11-29 07:18:28,On Time
16957,13081,2024-09-24 12:23:58,Delayed
16958,7374,2024-07-13 15:49:48,On Time
16959,11763,2023-01-31 14:12:30,On Time
16960,13059,2023-11-05 16:12:08,On Time
16961,11469,2023-07-05 05:03:39,On Time
16962,8975,2024-06-06 10:35:03,On Time
16963,14376,2023-08-12 04:32:14,Delayed
16964,11660,2024-04-19 20:57:59,On Time
16965,12829,2023-05-02 14:02:33,On Time
16966,9842,2023-02-08 00:33:29,Delayed
16967,14470,2023-08-20 12:17:22,On Time
16968,6952,2023-09-06 13:14:32,Delayed
16969,8922,2024-09-04 01:57:43,Delayed
16970,8425,2023-03-21 23:53:54,Delayed
16971,11726,2024-11-10 19:13:45,On Time
16972,14518,2023-12-05 06:45:36,On Time
16973,6172,2024-01-19 19:24:31,Delayed
16974,8770,2024-06-09 05:03:56,Delayed
16975,8632,2023-03-02 14:24:03,On Time
16976,7311,2024-04-07 06:23:51,On Time
16977,7344,2024-08-01 07:39:01,Delayed
16978,8387,2023-11-19 03:49:29,On Time
16979,8068,2024-11-16 20:25:56,Delayed
16980,7340,2023-04-17 19:19:52,On Time
16981,5684,2024-09-01 20:31:01,Delayed
16982,14068,2023-03-07 19:16:45,On Time
16983,6055,2023-11-17 20:34:36,On Time
16984,12212,2023-01-19 14:52:58,On Time
16985,7603,2023-12-10 22:15:38,On Time
16986,9015,2023-06-05 03:43:54,Delayed
16987,12302,2024-03-08 10:10:55,On Time
16988,5349,2023-06-30 03:17:01,On Time
16989,6023,2023-08-20 00:38:50,On Time
16990,13642,2023-04-19 04:22:42,On Time
16991,5504,2023-01-22 13:29:57,On Time
16992,13278,2024-05-07 05:38:35,On Time
16993,5523,2024-10-02 04:55:22,On Time
