quality_id,vendor_id,quality_score,inspection_date
14454,1473,95.31,2023-12-06 01:39:18
14455,1500,77.01,2024-10-23 19:51:51
14456,1167,76.32,2024-06-23 06:25:46
14457,1099,88.95,2024-02-22 19:26:28
14458,1025,95.07,2023-12-29 02:06:59
14459,1249,95.61,2024-01-11 18:58:18
14460,1058,85.16,2023-05-28 17:47:47
14461,1229,85.49,2024-05-23 12:26:03
14462,1164,86.37,2023-03-03 21:42:14
14463,1395,82.53,2023-11-02 23:16:00
14464,1474,83.32,2023-01-04 02:28:32
14465,1106,68.27,2024-10-19 13:38:47
14466,1302,98.9,2024-04-29 02:35:49
14467,1345,67.14,2023-09-05 01:39:28
14468,1277,81.57,2024-02-21 10:35:22
14469,1497,92.1,2024-07-07 07:02:35
14470,1386,85.12,2023-07-21 17:22:47
14471,1202,68.32,2023-01-26 16:36:16
14472,1295,84.16,2023-12-03 06:03:08
14473,1099,96.23,2024-06-26 06:04:09
14474,1417,86.46,2024-07-07 05:40:23
14475,1233,91.89,2024-04-30 11:42:42
14476,1031,80.96,2023-06-07 08:28:41
14477,1388,75.77,2023-07-31 02:56:29
14478,1323,71.9,2023-06-08 11:40:47
14479,1453,94.3,2024-04-27 14:11:05
14480,1465,89.37,2023-02-20 07:30:58
14481,1497,71.14,2023-06-29 10:31:31
14482,1397,84.03,2024-12-03 02:39:19
14483,1379,89.48,2024-10-13 16:44:44
14484,1065,84.6,2024-07-07 14:53:13
14485,1173,97.76,2023-01-19 00:58:47
14486,1167,71.38,2024-05-26 03:06:57
14487,1236,89.64,2024-09-04 19:53:32
14488,1087,86.27,2024-11-15 04:35:45
14489,1361,96.7,2024-03-23 05:30:28
14490,1242,94.76,2024-04-04 14:07:28
14491,1217,87.37,2023-04-27 00:04:55
14492,1500,80.04,2023-01-09 08:50:16
14493,1437,70.66,2024-02-08 17:33:07
14494,1415,92.7,2024-11-14 19:31:51
14495,1141,93.44,2023-06-27 06:03:25
14496,1385,77.49,2024-07-26 09:14:41
14497,1098,72.81,2023-08-20 08:48:42
14498,1157,97.14,2023-09-08 16:11:18
14499,1317,81.18,2024-05-11 09:40:36
14500,1351,90.4,2024-09-10 17:15:57
14501,1072,86.45,2024-07-07 14:29:49
14502,1386,89.14,2024-12-01 21:54:49
14503,1268,65.64,2023-05-29 19:42:37
14504,1312,86.61,2023-09-30 22:13:06
14505,1225,83.96,2024-01-15 04:02:58
14506,1350,91.0,2024-05-29 22:32:48
14507,1297,97.35,2024-06-02 03:25:20
14508,1121,93.63,2023-09-16 03:00:26
14509,1411,80.26,2023-12-26 04:47:51
14510,1473,85.55,2024-05-25 17:50:39
14511,1422,73.23,2023-04-27 01:20:36
14512,1370,65.08,2024-05-15 06:36:55
14513,1481,70.01,2024-12-05 13:58:27
14514,1486,67.49,2023-02-15 08:27:21
14515,1436,90.87,2024-01-11 04:22:22
14516,1336,71.47,2024-12-06 05:37:14
14517,1251,68.84,2024-12-22 00:30:12
14518,1160,74.83,2024-04-01 08:55:31
14519,1472,97.21,2023-01-21 07:19:10
14520,1386,74.48,2023-11-08 08:16:42
14521,1322,87.66,2024-07-01 08:34:20
14522,1148,93.76,2024-03-31 21:14:06
14523,1057,93.6,2024-07-09 15:18:12
14524,1062,97.56,2023-09-07 01:42:27
14525,1475,77.5,2024-04-26 04:30:54
14526,1086,81.84,2023-02-10 08:36:31
14527,1487,73.2,2023-05-10 22:19:30
14528,1176,67.24,2024-09-20 10:58:47
14529,1211,98.75,2024-07-31 20:39:17
14530,1135,94.9,2024-05-16 21:40:00
14531,1067,75.87,2023-01-31 20:12:25
14532,1306,92.25,2024-04-02 07:39:35
14533,1252,93.62,2023-03-24 16:42:05
14534,1290,73.46,2024-07-02 02:39:11
14535,1105,97.22,2023-12-04 00:09:39
14536,1343,76.06,2023-11-08 04:02:57
14537,1069,84.6,2023-07-23 18:35:31
14538,1363,92.52,2023-05-08 15:25:12
14539,1323,85.36,2023-07-25 04:44:22
14540,1088,73.95,2023-07-03 16:40:09
14541,1219,97.18,2024-08-23 14:18:23
14542,1162,65.12,2023-10-02 18:38:54
14543,1115,83.11,2023-04-15 16:21:42
14544,1299,66.54,2023-06-13 12:17:49
14545,1021,87.59,2023-01-03 09:32:28
14546,1012,66.46,2023-07-24 18:18:41
14547,1032,66.96,2023-04-30 02:05:19
14548,1175,82.01,2024-10-15 11:58:58
14549,1369,88.73,2024-10-19 10:29:10
14550,1470,79.52,2023-04-09 08:32:20
14551,1354,96.53,2024-12-01 09:53:11
14552,1087,96.98,2023-10-16 23:27:34
14553,1311,80.48,2023-12-09 06:36:51
14554,1449,85.78,2023-10-21 09:46:02
14555,1324,98.78,2024-04-02 05:26:59
14556,1273,93.35,2023-04-27 16:00:55
14557,1282,69.63,2023-07-06 16:12:31
14558,1351,67.45,2023-10-10 23:34:07
14559,1359,84.64,2024-02-03 04:00:08
14560,1357,94.07,2023-10-20 21:42:31
14561,1360,91.12,2023-12-20 13:25:33
14562,1161,86.62,2024-01-02 02:43:00
14563,1192,93.8,2024-05-31 09:16:32
14564,1476,69.49,2023-11-16 20:04:53
14565,1138,81.24,2023-02-11 00:05:22
14566,1356,92.23,2024-02-16 07:03:15
14567,1430,70.52,2024-06-13 22:51:24
14568,1457,77.88,2023-03-09 04:20:25
14569,1474,80.84,2023-06-12 06:57:36
14570,1497,67.59,2024-07-07 12:23:16
14571,1110,65.78,2023-04-27 01:05:59
14572,1051,82.51,2023-08-07 17:27:45
14573,1290,96.29,2024-10-27 05:50:29
14574,1398,68.54,2024-01-26 07:41:14
14575,1169,69.47,2023-03-16 20:14:21
14576,1474,66.99,2023-04-04 08:35:21
14577,1357,77.49,2024-07-24 20:03:51
14578,1479,78.59,2024-03-10 02:56:39
14579,1495,98.92,2023-01-09 22:39:09
14580,1294,93.39,2024-02-09 19:23:26
14581,1048,77.61,2024-03-14 10:55:58
14582,1427,78.14,2024-08-13 05:00:54
14583,1028,79.36,2024-03-05 13:35:06
14584,1376,85.37,2024-09-21 13:01:44
14585,1425,95.24,2023-12-22 11:37:26
14586,1236,72.92,2024-04-03 23:42:55
14587,1488,73.47,2024-09-13 18:08:25
14588,1440,99.17,2023-10-24 07:54:35
14589,1465,81.88,2023-09-24 02:53:09
14590,1378,88.61,2023-09-19 11:21:41
14591,1076,92.89,2024-07-07 19:19:47
14592,1475,81.88,2024-10-07 13:58:15
14593,1321,65.57,2024-11-11 03:36:27
14594,1488,90.86,2024-07-25 21:31:22
14595,1060,85.12,2023-07-07 15:34:21
14596,1225,95.28,2024-10-19 10:15:42
14597,1269,92.62,2024-08-27 03:24:33
14598,1453,78.63,2024-08-03 03:57:16
14599,1052,66.47,2023-06-19 02:42:38
14600,1101,83.97,2023-05-19 00:27:53
14601,1360,98.85,2024-08-21 12:27:29
14602,1299,70.91,2023-02-01 07:10:05
14603,1220,82.5,2024-11-05 06:58:05
14604,1250,69.13,2023-05-12 10:03:52
14605,1472,97.4,2023-05-06 00:59:03
14606,1212,93.54,2023-04-27 04:28:20
14607,1424,83.53,2024-11-22 12:38:51
14608,1042,87.04,2023-12-05 07:14:26
14609,1421,87.28,2023-05-30 16:41:00
14610,1468,97.91,2023-07-26 01:53:23
14611,1407,98.5,2023-06-12 03:07:58
14612,1323,87.95,2024-04-15 23:20:20
14613,1325,75.14,2023-10-11 23:37:11
14614,1335,87.06,2024-05-24 23:46:07
14615,1110,84.18,2024-07-28 03:32:02
14616,1117,92.22,2024-03-27 09:09:14
14617,1069,94.78,2024-03-03 08:12:19
14618,1098,87.0,2023-06-29 21:36:31
14619,1250,82.83,2024-07-11 14:38:48
14620,1487,94.56,2023-02-05 22:24:19
14621,1379,80.4,2023-01-25 11:18:44
14622,1186,81.46,2023-08-30 09:54:43
14623,1231,65.59,2024-01-18 20:20:43
14624,1302,67.48,2023-01-03 05:07:07
14625,1343,79.82,2024-08-19 16:04:53
14626,1431,65.26,2024-03-07 10:06:45
14627,1273,72.02,2023-09-25 02:45:24
14628,1393,88.45,2024-02-14 08:41:42
14629,1324,86.7,2023-08-27 00:53:00
14630,1222,84.56,2024-02-11 05:13:18
14631,1240,93.47,2024-02-13 08:57:22
14632,1462,77.47,2024-02-04 17:06:31
14633,1286,87.77,2023-02-23 02:44:50
14634,1351,87.24,2023-05-22 11:03:56
14635,1061,87.74,2024-10-28 23:38:23
14636,1193,88.25,2024-11-03 22:27:25
14637,1442,92.68,2023-09-22 21:40:50
14638,1411,85.99,2024-12-03 19:15:15
14639,1194,95.23,2024-11-12 00:50:25
14640,1301,79.75,2024-01-28 06:09:51
14641,1040,98.58,2024-08-06 15:21:57
14642,1317,66.16,2023-01-18 09:29:11
14643,1377,69.63,2024-09-28 04:22:53
14644,1297,67.89,2023-01-26 13:03:57
14645,1202,80.12,2024-03-22 15:35:05
14646,1088,85.28,2024-08-06 20:22:02
14647,1468,80.27,2024-10-31 23:06:54
14648,1170,72.25,2023-06-30 21:05:46
14649,1190,73.01,2024-09-19 20:39:36
14650,1119,92.85,2023-09-21 23:17:39
14651,1080,66.84,2024-02-15 19:55:47
14652,1105,99.21,2024-06-14 07:58:56
14653,1038,89.86,2024-12-14 13:18:48
14654,1444,96.78,2023-01-30 13:30:57
14655,1236,71.31,2024-12-07 03:00:19
14656,1177,84.29,2024-04-17 19:03:55
14657,1234,83.25,2024-06-19 18:13:26
14658,1235,86.42,2023-12-09 05:07:25
14659,1233,91.83,2024-06-14 22:53:48
14660,1402,89.62,2023-12-19 22:41:43
14661,1355,78.56,2024-11-10 02:01:31
14662,1222,94.99,2023-04-17 04:58:33
14663,1485,65.49,2023-07-15 09:10:09
14664,1261,73.74,2023-07-02 15:56:21
14665,1357,82.92,2024-04-11 18:13:13
14666,1139,94.64,2024-06-04 06:55:34
14667,1004,78.76,2024-11-04 21:29:21
14668,1357,91.77,2023-03-01 17:39:17
14669,1061,74.15,2024-08-25 08:56:28
14670,1124,98.44,2023-10-13 16:17:29
14671,1371,65.53,2024-10-02 07:51:14
14672,1203,71.1,2024-02-29 01:22:02
14673,1012,65.76,2024-07-16 00:15:36
14674,1305,65.59,2024-09-05 00:13:55
14675,1111,96.25,2024-06-10 14:29:47
14676,1284,74.52,2024-04-17 08:56:44
14677,1247,73.08,2023-12-28 13:25:53
14678,1218,74.22,2023-09-02 21:14:57
14679,1290,92.7,2024-04-11 09:47:03
14680,1440,75.76,2024-12-22 21:53:33
14681,1193,85.46,2024-01-19 04:32:49
14682,1262,94.61,2024-05-09 16:41:37
14683,1417,76.0,2023-07-15 22:07:38
14684,1431,70.03,2023-10-14 01:34:46
14685,1152,67.33,2024-03-10 21:02:20
14686,1034,84.43,2024-08-19 22:29:20
14687,1072,85.9,2024-11-19 08:11:01
14688,1016,95.05,2023-08-26 12:30:17
14689,1080,81.34,2023-04-09 16:06:15
14690,1272,94.92,2024-04-11 19:04:41
14691,1372,82.75,2023-08-25 16:27:51
14692,1371,85.36,2023-12-04 11:20:22
14693,1482,83.55,2024-11-02 07:22:59
14694,1084,75.36,2023-09-09 03:14:29
14695,1142,94.11,2023-11-12 02:04:40
14696,1122,95.51,2023-06-25 01:04:51
14697,1315,94.27,2024-01-03 07:52:15
14698,1190,68.7,2024-01-13 04:28:39
14699,1218,87.99,2023-04-17 05:12:55
14700,1450,80.32,2023-05-01 02:40:21
14701,1403,68.37,2023-06-14 07:31:34
14702,1189,67.13,2023-02-21 06:37:36
14703,1450,89.08,2023-08-06 13:06:35
14704,1498,78.72,2023-02-15 06:11:13
14705,1282,78.18,2023-09-05 23:24:41
14706,1217,72.35,2024-11-22 21:50:33
14707,1433,85.77,2023-03-31 03:00:52
14708,1275,70.12,2024-03-30 19:30:11
14709,1380,65.14,2023-07-09 18:57:40
14710,1494,65.49,2024-05-08 19:08:04
14711,1384,77.69,2023-06-28 11:01:15
14712,1305,89.8,2024-07-17 10:57:18
14713,1496,85.79,2023-07-27 23:33:54
14714,1243,73.65,2024-01-27 18:45:02
14715,1209,68.52,2023-06-26 10:01:50
14716,1030,77.48,2023-03-10 14:11:12
14717,1460,95.93,2023-02-25 14:26:59
14718,1057,76.97,2024-08-07 09:31:05
14719,1085,69.14,2024-05-27 08:57:32
14720,1292,95.75,2024-09-15 09:02:01
14721,1168,76.18,2023-09-15 14:00:51
14722,1284,91.63,2023-01-08 17:43:23
14723,1097,74.42,2023-09-06 14:34:32
14724,1174,94.98,2024-07-08 12:26:40
14725,1457,67.82,2024-05-24 08:39:39
14726,1210,73.74,2024-02-20 05:54:05
14727,1216,90.1,2023-07-26 02:08:40
14728,1032,78.61,2024-02-07 08:02:04
14729,1087,84.0,2023-09-28 12:44:07
14730,1442,74.56,2024-12-16 23:50:49
14731,1332,77.46,2024-11-10 13:40:15
14732,1226,85.92,2023-11-24 11:20:10
14733,1154,92.34,2024-07-01 08:20:13
14734,1326,95.77,2023-10-14 09:00:47
14735,1197,77.38,2023-07-12 02:12:17
14736,1087,86.75,2023-04-09 17:06:27
14737,1178,82.18,2024-06-08 09:56:05
14738,1366,87.64,2023-02-11 15:47:30
14739,1079,86.45,2024-09-01 07:34:48
14740,1032,86.4,2023-04-18 15:12:38
14741,1186,80.05,2024-02-27 03:20:32
14742,1064,75.13,2023-05-23 17:43:58
14743,1333,79.53,2024-01-04 19:38:33
14744,1383,93.88,2023-12-19 01:21:06
14745,1233,76.83,2023-06-22 14:45:55
14746,1156,94.72,2024-01-04 05:36:10
14747,1371,70.74,2023-04-10 14:19:33
14748,1353,84.1,2023-09-08 00:07:36
14749,1456,68.76,2024-12-25 18:57:45
14750,1208,80.26,2023-10-20 12:27:20
14751,1375,98.48,2024-05-05 02:21:07
14752,1295,86.61,2024-12-06 09:58:32
14753,1480,65.61,2024-01-29 08:57:53
14754,1208,93.38,2024-04-16 03:39:24
14755,1301,82.27,2024-01-27 17:00:40
14756,1141,88.17,2023-02-15 03:13:39
14757,1404,87.15,2024-04-22 15:32:57
14758,1058,71.5,2024-08-22 02:35:11
14759,1403,78.99,2023-05-26 10:17:39
14760,1203,72.41,2024-04-13 04:58:05
14761,1347,71.16,2023-12-31 01:25:30
14762,1208,84.22,2024-09-13 15:32:57
14763,1393,72.03,2023-08-22 14:23:14
14764,1333,71.95,2023-07-11 05:45:53
14765,1147,86.62,2023-01-22 04:09:16
14766,1478,78.87,2023-09-05 11:35:19
14767,1311,71.99,2023-06-23 22:34:44
14768,1251,78.23,2023-10-25 13:30:33
14769,1375,84.99,2023-04-04 15:14:50
14770,1362,85.66,2024-04-03 00:42:13
14771,1039,95.98,2023-06-04 20:47:14
14772,1145,97.09,2023-06-27 22:04:02
14773,1446,72.0,2023-05-23 07:39:37
14774,1478,81.92,2024-04-19 11:13:40
14775,1477,80.37,2024-03-14 18:14:02
14776,1316,91.47,2023-09-01 06:52:58
14777,1298,71.65,2023-11-02 07:45:16
14778,1386,72.8,2024-11-19 23:54:39
14779,1050,70.46,2023-05-27 16:23:25
14780,1496,90.26,2023-10-11 04:47:15
14781,1067,72.85,2023-01-04 02:47:05
14782,1404,79.48,2024-07-13 11:56:25
14783,1001,73.96,2023-12-14 19:24:49
14784,1133,98.89,2024-10-10 22:45:18
14785,1353,87.36,2024-09-12 17:02:41
14786,1382,74.85,2023-08-31 02:24:53
14787,1423,69.0,2023-08-03 05:24:24
14788,1087,80.14,2024-11-30 13:44:12
14789,1146,71.25,2023-10-14 19:18:15
14790,1068,70.77,2024-10-30 11:39:42
14791,1361,75.18,2023-03-28 19:41:55
14792,1097,98.34,2023-10-31 04:25:32
14793,1474,78.79,2023-10-01 03:05:19
14794,1278,72.26,2023-03-03 00:58:41
14795,1286,76.33,2023-03-09 18:28:38
14796,1090,81.48,2024-11-23 23:23:44
14797,1257,67.48,2023-08-10 06:40:48
14798,1070,75.52,2023-09-10 01:22:12
14799,1081,69.94,2023-12-06 08:19:43
14800,1223,68.12,2024-11-09 19:54:58
14801,1496,96.36,2024-08-05 22:11:42
14802,1307,74.8,2024-12-24 10:43:01
14803,1324,72.22,2024-12-07 10:01:39
14804,1074,89.16,2024-07-12 14:41:10
14805,1189,66.98,2024-08-21 19:33:51
14806,1176,98.58,2024-12-20 17:50:24
14807,1309,98.98,2024-02-22 02:44:21
14808,1359,91.39,2024-04-14 12:38:57
14809,1290,99.05,2024-11-12 20:20:14
14810,1214,73.84,2023-11-16 13:46:26
14811,1500,73.78,2024-05-17 02:55:10
14812,1342,94.98,2023-12-03 04:11:42
14813,1135,85.96,2024-10-15 16:06:51
14814,1039,89.95,2023-05-08 02:24:15
14815,1293,65.48,2023-03-27 19:56:41
14816,1063,81.0,2024-03-03 23:00:36
14817,1439,74.6,2024-05-11 13:15:01
14818,1271,70.31,2023-08-14 20:06:56
14819,1211,82.9,2023-09-19 15:17:08
14820,1074,74.55,2023-11-23 12:06:58
14821,1357,83.75,2023-10-29 07:15:36
14822,1384,67.7,2024-03-27 22:03:19
14823,1101,92.52,2023-12-14 23:30:33
14824,1190,97.76,2023-08-22 15:51:46
14825,1114,86.71,2023-02-04 01:19:15
14826,1324,69.93,2023-11-06 21:23:41
14827,1110,90.84,2023-04-12 08:44:19
14828,1434,95.3,2024-09-01 18:29:12
14829,1425,77.64,2023-02-02 01:32:03
14830,1061,82.73,2023-12-16 11:05:33
14831,1281,67.2,2023-11-09 10:55:36
14832,1156,83.9,2024-10-29 11:26:43
14833,1241,66.64,2024-03-15 13:37:48
14834,1492,77.15,2024-09-14 00:29:09
14835,1210,74.6,2023-10-21 02:25:40
14836,1240,71.31,2024-02-12 00:03:43
14837,1291,94.43,2024-09-27 12:42:21
14838,1339,85.82,2023-07-22 18:03:01
14839,1234,88.39,2023-02-20 09:01:59
14840,1246,81.99,2023-02-20 15:55:55
14841,1437,90.79,2024-02-12 02:37:12
14842,1468,77.77,2024-05-04 22:21:05
14843,1167,80.23,2023-07-05 19:23:44
14844,1481,67.87,2023-05-29 21:25:19
14845,1315,76.03,2024-07-29 18:33:32
14846,1065,68.64,2023-11-16 06:28:47
14847,1367,81.62,2023-07-04 00:05:01
14848,1129,97.39,2024-04-28 08:39:29
14849,1120,92.98,2024-11-23 05:07:47
14850,1233,80.08,2024-06-23 14:35:25
14851,1494,75.37,2023-01-28 19:25:09
14852,1301,76.37,2024-04-10 16:30:07
14853,1019,81.31,2024-04-16 10:10:04
14854,1176,73.38,2024-06-29 08:44:31
14855,1433,76.67,2023-03-05 18:20:36
14856,1201,81.98,2024-09-28 05:57:03
14857,1270,94.02,2024-10-12 22:26:43
14858,1067,68.29,2024-09-23 00:16:55
14859,1158,78.96,2023-08-29 00:46:52
14860,1233,71.57,2023-12-03 12:38:39
14861,1116,86.98,2024-04-26 18:56:34
14862,1193,84.69,2023-02-17 10:33:04
14863,1325,84.92,2024-07-02 17:33:12
14864,1215,83.38,2024-10-20 10:15:02
14865,1006,90.31,2024-02-27 07:56:59
14866,1084,70.32,2023-01-10 01:13:51
14867,1046,71.41,2023-12-13 22:30:59
14868,1042,89.46,2024-12-20 05:51:53
14869,1200,69.55,2023-03-16 23:43:53
14870,1189,90.08,2024-09-03 00:42:08
14871,1031,70.67,2023-04-24 06:26:55
14872,1463,99.21,2023-03-31 10:51:20
14873,1410,66.56,2023-07-27 20:57:22
14874,1442,91.79,2024-07-06 01:02:27
14875,1289,73.0,2023-01-25 05:49:23
14876,1496,76.17,2023-08-02 09:13:20
14877,1308,96.46,2023-01-30 18:12:03
14878,1359,75.58,2024-10-15 15:58:49
14879,1288,78.01,2023-03-21 13:43:55
14880,1054,71.29,2024-12-28 21:38:41
14881,1129,67.66,2023-02-07 18:08:15
14882,1389,68.73,2024-07-18 09:31:08
14883,1406,85.48,2024-06-05 19:41:39
14884,1479,66.61,2023-05-21 20:36:44
14885,1362,72.79,2023-08-23 05:13:26
14886,1377,78.58,2024-09-18 21:44:55
14887,1133,68.74,2024-09-12 17:21:26
14888,1008,90.82,2023-12-21 20:32:16
14889,1070,98.52,2023-12-18 22:20:51
14890,1319,95.88,2024-02-09 15:44:22
14891,1010,97.9,2023-01-23 10:20:05
14892,1238,83.8,2023-09-28 14:56:37
14893,1190,70.11,2023-12-26 00:15:22
14894,1296,88.0,2023-06-17 22:37:17
14895,1102,67.06,2024-04-11 22:21:41
14896,1233,81.43,2023-05-02 03:37:57
14897,1431,92.23,2024-07-08 10:57:25
14898,1336,94.49,2024-12-04 03:28:12
14899,1312,75.19,2023-01-21 04:08:30
14900,1284,72.66,2023-06-13 11:10:15
14901,1056,88.79,2023-10-03 19:04:17
14902,1001,69.79,2024-05-14 15:06:08
14903,1238,99.29,2024-08-17 04:44:13
14904,1308,76.46,2024-07-04 23:33:41
14905,1210,90.85,2024-09-24 00:23:34
14906,1062,90.03,2024-11-01 20:48:57
14907,1231,75.7,2023-12-12 13:01:19
14908,1108,78.32,2023-07-01 15:56:18
14909,1170,94.04,2024-01-02 23:01:36
14910,1175,72.86,2023-06-02 20:39:49
14911,1118,67.07,2024-10-29 16:17:29
14912,1359,70.08,2023-12-11 05:40:47
14913,1293,88.6,2023-11-01 11:39:08
14914,1139,73.19,2023-02-14 12:05:56
14915,1195,84.57,2023-01-07 08:30:27
14916,1029,78.58,2023-03-29 21:23:53
14917,1260,94.95,2024-10-06 05:43:37
14918,1479,81.82,2024-08-12 10:41:26
14919,1139,69.82,2024-12-17 21:00:52
14920,1030,93.73,2024-11-07 18:29:19
14921,1079,67.85,2024-07-07 17:43:38
14922,1079,93.57,2024-07-20 21:59:24
14923,1186,66.43,2024-12-22 07:02:35
14924,1160,65.13,2023-09-17 20:44:03
14925,1157,91.07,2024-08-15 11:20:41
14926,1113,84.32,2024-09-26 17:02:17
14927,1299,72.42,2024-07-26 07:36:43
14928,1476,98.33,2023-12-29 00:40:09
14929,1085,86.98,2024-12-01 23:18:48
14930,1230,73.23,2024-09-20 19:05:43
14931,1039,79.35,2023-11-27 14:40:51
14932,1395,96.5,2023-01-25 08:02:27
14933,1352,72.02,2024-11-14 23:50:33
14934,1155,96.98,2023-10-31 16:10:00
14935,1280,72.48,2024-05-18 12:58:23
14936,1293,65.81,2023-12-02 09:55:58
14937,1321,74.26,2024-04-15 16:14:21
14938,1288,66.88,2024-10-08 19:11:07
14939,1053,73.04,2024-11-25 02:20:06
14940,1129,74.38,2024-10-22 19:13:20
14941,1109,79.38,2024-07-22 16:57:39
14942,1184,74.75,2024-01-11 11:57:52
14943,1418,89.55,2024-10-16 18:12:52
14944,1210,98.49,2023-01-01 21:22:59
14945,1157,66.64,2024-06-01 21:55:50
14946,1006,82.7,2023-08-21 08:02:15
14947,1185,74.03,2023-04-22 01:04:32
14948,1095,80.96,2024-01-23 16:55:00
14949,1014,89.31,2023-10-11 05:41:18
14950,1459,95.25,2024-06-22 20:52:09
14951,1069,95.59,2023-08-08 08:36:50
14952,1190,70.63,2023-07-30 01:49:12
14953,1086,84.41,2023-09-01 13:06:06
14954,1051,74.76,2023-01-06 08:31:24
14955,1013,82.17,2023-12-16 03:14:47
14956,1254,96.74,2023-12-12 00:07:25
14957,1332,67.09,2024-03-20 21:05:31
14958,1105,85.5,2024-04-02 19:32:04
14959,1132,77.41,2023-03-21 02:20:18
14960,1038,94.95,2023-12-23 07:57:35
14961,1132,72.53,2024-01-01 13:50:58
14962,1158,76.49,2024-03-10 22:37:53
14963,1310,65.7,2024-05-04 22:18:55
14964,1065,79.83,2023-01-23 11:24:45
14965,1189,86.85,2023-04-04 07:29:52
14966,1433,71.77,2024-08-24 11:45:50
14967,1415,86.93,2024-08-19 10:26:53
14968,1497,90.69,2023-01-02 23:25:47
14969,1426,71.64,2023-04-06 14:08:32
14970,1434,91.06,2023-11-08 13:18:48
14971,1279,97.18,2023-01-12 17:31:50
14972,1462,72.68,2024-08-03 14:52:06
14973,1227,69.66,2024-07-18 03:52:25
14974,1209,76.5,2023-11-04 19:02:54
14975,1316,71.58,2023-09-03 03:25:31
14976,1416,91.75,2024-08-29 02:47:25
14977,1440,69.58,2024-05-05 03:43:13
14978,1056,65.78,2023-12-04 07:50:43
14979,1100,77.14,2024-12-03 04:09:43
14980,1087,92.07,2024-11-07 18:56:29
14981,1290,87.47,2023-08-19 07:58:04
14982,1495,83.3,2024-02-25 10:18:13
14983,1230,80.8,2024-06-09 02:29:39
14984,1169,87.41,2023-04-06 07:14:17
14985,1295,81.98,2023-05-01 02:39:40
14986,1214,91.73,2023-12-18 02:16:59
14987,1298,94.89,2023-10-15 09:19:14
14988,1322,70.99,2024-05-07 10:33:37
14989,1148,73.0,2023-05-16 06:48:12
14990,1270,82.72,2024-02-19 15:52:58
14991,1166,94.87,2023-01-29 03:42:36
14992,1293,96.69,2024-04-14 06:05:49
14993,1293,69.34,2024-04-14 21:03:47
14994,1372,75.46,2023-09-22 11:29:55
14995,1012,91.55,2023-09-19 22:20:28
14996,1476,97.21,2024-11-21 23:57:00
14997,1440,67.8,2023-10-12 03:12:11
14998,1392,81.2,2024-03-17 12:50:06
14999,1477,82.1,2023-12-18 14:39:27
15000,1405,65.3,2023-01-11 14:47:26
15001,1423,94.47,2023-10-22 07:33:11
15002,1432,68.71,2024-05-23 13:23:51
15003,1146,93.89,2023-11-18 05:00:21
15004,1112,65.72,2023-05-28 18:48:52
15005,1063,98.91,2023-01-13 10:25:36
15006,1211,83.11,2023-01-13 10:54:15
15007,1458,75.31,2023-03-03 22:22:46
15008,1393,85.92,2024-02-14 09:57:15
15009,1343,74.79,2023-08-25 06:11:06
15010,1030,68.72,2023-06-12 22:42:23
15011,1342,73.7,2023-04-06 08:21:22
15012,1315,94.01,2024-04-26 06:10:30
15013,1055,73.52,2023-09-14 02:40:54
15014,1477,79.17,2023-10-17 20:16:17
15015,1198,83.96,2024-10-20 15:26:01
15016,1306,95.01,2024-10-11 20:48:31
15017,1445,65.37,2024-07-06 00:55:07
15018,1419,95.43,2024-03-23 20:40:44
15019,1398,90.57,2023-08-08 06:21:06
15020,1197,78.34,2024-06-05 15:28:31
15021,1302,99.23,2024-01-04 12:01:42
15022,1466,67.03,2024-06-07 19:49:32
15023,1035,90.45,2024-06-02 08:23:10
15024,1478,89.83,2023-12-06 16:10:48
15025,1199,97.67,2023-10-12 09:53:15
15026,1098,93.44,2023-07-09 22:13:25
15027,1358,84.86,2023-02-06 19:02:43
15028,1298,73.02,2023-04-30 10:05:29
15029,1437,82.59,2024-06-07 20:08:51
15030,1019,68.54,2024-06-11 02:47:07
15031,1173,81.86,2023-03-18 17:11:19
15032,1310,71.69,2023-02-19 16:08:39
15033,1192,97.24,2023-08-22 03:12:57
15034,1459,79.03,2024-11-13 17:11:36
15035,1425,70.16,2024-01-05 17:47:39
15036,1401,65.82,2023-11-30 07:55:38
15037,1267,76.4,2024-08-30 11:05:39
15038,1127,66.99,2024-06-25 18:23:03
15039,1109,80.85,2024-10-13 20:01:59
15040,1348,66.62,2023-09-04 05:07:46
15041,1131,93.75,2023-08-06 04:03:32
15042,1394,81.07,2024-02-13 07:48:57
15043,1280,92.35,2023-11-09 19:55:05
15044,1481,77.56,2024-09-04 07:16:01
15045,1251,91.49,2023-11-10 04:33:03
15046,1312,78.98,2024-06-19 23:21:41
15047,1379,88.16,2023-08-03 03:14:12
15048,1282,89.61,2023-04-02 21:24:41
15049,1325,85.79,2023-12-19 00:49:30
15050,1152,66.9,2024-12-21 23:16:07
15051,1172,77.66,2024-03-15 15:39:42
15052,1154,91.8,2024-01-22 11:43:13
15053,1327,96.9,2024-03-14 13:45:26
15054,1332,87.79,2023-08-18 03:34:19
15055,1185,98.37,2023-03-29 13:09:56
15056,1487,74.47,2023-04-05 14:43:32
15057,1236,69.7,2024-02-19 01:30:28
15058,1292,76.31,2024-09-18 02:06:44
15059,1017,88.39,2024-06-10 09:22:23
15060,1208,78.47,2023-05-23 15:09:20
